Customer ID,Gender,first Date,recent date,Customer value,buy times,Points earned,Points redeemed
115749859,unknown,20120412,20120412,209.33,1,125,
115764890,F,20120414,20120612,557,3,40,
114227356,M,20120416,20120416,127.3,1,140,
115530675,F,20120416,20130104,6243.52,9,307,3900
113692255,M,20120417,20121022,476.38,4,115,
115924017,M,20120418,20120704,2679.1,8,354,
114618995,M,20120423,20120526,338.5,3,130,
116018494,M,20120421,20120421,107.3,1,20,
6704758,F,20120426,20120830,336.7104,3,80,240
7272612,M,20120501,20120501,80.3,1,232,16
116349554,unknown,20120502,20120502,100.7,1,40,
116860006,unknown,20120518,20120518,227.7,1,130,
116919378,unknown,20120521,20120521,25.8,1,20,
7262488,M,20120523,20130307,191.8,2,375,
85125177,M,20120527,20120527,131,1,35,
117088033,M,20120528,20130326,2103.1103,19,805,
117118924,M,20120528,20120528,4636.9,1,5,
23692998,M,20120531,20130301,1832.58,7,965,3875
1964731,F,20120608,20130309,1724.5502,7,1076,
117352582,unknown,20120609,20121114,1922.93,9,905,
117649633,unknown,20120616,20120616,1051,1,800,
1806746,M,20120618,20120618,147.6,1,311,
50335377,M,20120618,20130127,263.27,2,180,
117752618,unknown,20120619,20120619,259,1,80,
1819118,M,20120626,20121007,233.92,2,715,
118317338,unknown,20120705,20120706,100.7,1,15,
118472753,M,20120707,20130204,1629.2,6,895,
63713300,M,20120708,20120709,258.2,1,125,
7391010,M,20120710,20130219,764.0798,7,360,
116141986,unknown,20120711,20130321,373,2,110,
118767438,unknown,20120712,20130326,4731.0198,21,3510,
118869765,unknown,20120714,20120714,100.96,1,60,
116611645,M,20120724,20121120,286.8,4,185,
119479094,M,20120727,20120828,726.63,3,405,
119522434,M,20120728,20130220,3415.16,19,1695,
115671285,F,20120802,20130324,1251.906999,6,605,40
23683578,M,20120805,20120805,200.95,1,570,
120047029,unknown,20120809,20120814,235.21,2,125,
9501231,M,20120811,20121103,204.9,2,705,
115703882,F,20120815,20130317,633.3799,6,291,
120452783,unknown,20120818,20120818,273.81,1,50,
70868565,M,20120819,20120819,171,1,0,1200
120699276,M,20120824,20121119,234.56,2,205,
120802866,M,20120826,20130309,1981.1899,19,1300,
121198034,unknown,20120904,20120904,85.8,1,0,
121230873,M,20120905,20130205,534,3,465,
120659530,unknown,20120905,20120905,111.69,1,0,
6705649,F,20120907,20130328,1531.62,6,1235,
121436763,M,20120909,20121111,427.3,4,130,
119197102,unknown,20120911,20120911,100.9,1,65,
553431,M,20120917,20121216,360.15,3,285,
8020401,M,20120919,20120919,238.2,1,198,
116096723,M,20120920,20120920,61.6,1,35,
122019861,unknown,20120921,20130328,2048.292953,11,225,789
122163934,unknown,20120923,20130304,415.28,7,310,
14898984,M,20120924,20130323,1578.25,8,261,3200
121118013,unknown,20120924,20130212,1454.7,8,1501,
122330441,M,20120926,20121214,520.3999,4,105,
50165732,M,20120927,20121225,321.9,2,470,
122608426,unknown,20121002,20121118,203.6,2,110,
122885787,M,20121009,20121009,99.08,1,90,
123080043,unknown,20121013,20121225,469.0299,3,210,
118104428,unknown,20121017,20121028,233.08,2,170,
123537053,unknown,20121022,20121225,1071.5499,5,660,
123629494,unknown,20121023,20121023,78.3,1,45,
123614327,unknown,20121023,20130306,1395.7701,10,555,
123659477,M,20121024,20121024,226.88,1,115,
84957972,M,20121030,20121227,4164.38,5,3511,10
6763103,M,20121031,20130109,441.1,3,491,
124414078,unknown,20121108,20130228,758.8,5,260,
124949163,M,20121116,20130325,1101.81,10,920,
125016771,unknown,20121123,20130317,233.2,2,155,
124995059,unknown,20121122,20121122,207.96,1,65,
5857494,M,20121123,20121123,217.7,1,635,
125329315,unknown,20121122,20121214,4831.2,3,1837,24
125496496,unknown,20121125,20130321,449.43,4,145,
125529864,unknown,20121125,20121125,195,1,12,
123058261,M,20121130,20121130,51.7,1,20,
124588652,M,20121201,20121201,98,1,80,
125854883,M,20121201,20121201,64.3,1,55,
42376324,M,20121206,20121206,119.14,1,70,
126919464,M,20121213,20121220,372.65,2,220,
126973312,M,20121215,20121215,100,1,50,
127266175,M,20121219,20121219,97.3,1,83,
119344469,M,20121221,20121221,179,1,40,
127481374,F,20121222,20121222,112.9,1,205,
120242518,unknown,20121221,20121221,108.28,1,55,
127434574,M,20121221,20130312,302.5,2,250,
127563459,M,20121223,20130311,448.9199,5,260,
127696560,M,20121225,20130326,382.58,4,120,
115783978,unknown,20121229,20130120,442.79,2,265,
14730108,M,20130103,20130222,246.7,2,235,
128471145,M,20130107,20130323,2517.9,5,970,
128474827,M,20130107,20130124,300.6,2,205,
128593465,M,20130109,20130109,190.7,1,195,
127398683,M,20130110,20130110,142,1,130,
129010616,M,20130117,20130117,0,1,0,
129054041,M,20130119,20130119,129,1,135,
129166968,M,20130120,20130120,89,1,85,
129248273,M,20130123,20130123,438.28,1,75,
124686590,unknown,20130124,20130131,800,2,490,
120420931,unknown,20130125,20130125,249,1,122,
129454706,M,20130126,20130126,120.8,1,0,
129487268,M,20130127,20130127,415.8,1,430,
84950934,M,20130128,20130331,1479.7,5,1005,
120770570,unknown,20130211,20130331,938.96,3,155,
130184655,M,20130217,20130218,242.3,2,170,
130222607,M,20130218,20130218,150.57,1,110,
130258115,F,20130219,20130322,832.98,5,415,
130308521,M,20130220,20130313,315.8,2,232,
130516399,unknown,20130225,20130225,111.6,1,90,
14011196,M,20130302,20130302,291.3,1,840,
130987167,M,20130306,20130314,242.15,2,145,
131005259,M,20130308,20130317,1680,2,420,
131549312,M,20130313,20130323,603.7,2,670,
128125135,M,20130314,20130314,169.3,1,120,
7156245,M,20130321,20130325,594.6,2,197,
132035817,unknown,20130322,20130322,111.7,1,75,
117986082,M,20130328,20130328,246,1,160,
132409168,M,20130329,20130329,169,1,150,
668533,M,20120101,20130308,3694.21,24,2985,2
85550156,M,20120102,20120626,374.6,4,180,
71282352,M,20120103,20120525,795.64,6,35,740
85144078,M,20120103,20120521,6690.58,12,3710,
5145058,M,20120104,20130314,1745.1,9,897,
85597902,M,20120104,20130311,4261.8199,29,2380,
6380852,F,20120107,20130331,4427.3,22,1610,930
7881392,unknown,20120110,20130315,835.64,7,763,
7573355,F,20120110,20130306,4261.8702,38,3279,1
44905241,F,20120111,20130323,3093.9196,25,321,919
86056014,M,20120112,20120112,313.5,3,310,
6025533,M,20120112,20130302,3293.4899,14,2380,
23720071,F,20120114,20121231,1577.85,8,1005,730
88079885,M,20120116,20130118,1025.8,7,745,
67288067,M,20120115,20120115,116.25,1,40,260
65162057,F,20120116,20120802,2061.7499,9,1085,
24006600,M,20120118,20130313,3518.42,19,1440,1175
84582112,F,20120118,20130311,5096.8,11,692,920
8406106,M,20120118,20120118,369.9,1,140,
63559596,M,20120119,20120227,877.1,2,845,
91047053,M,20120129,20130303,1050.82,5,825,
91065596,F,20120130,20130224,3584.3599,25,1474,5885
50321641,M,20120130,20120130,287.38,1,40,
91095096,M,20120201,20120201,40.8,1,0,
5846817,M,20120201,20120201,299,1,20,
67614468,M,20120205,20120529,473.3799,5,0,510
58194803,M,20120205,20120205,18.8,1,10,
10214,M,20120206,20130330,925.91,8,666,84
2204710,M,20120206,20130318,448.6,4,1152,
92754257,F,20120208,20120208,200.76,1,75,
92813837,M,20120210,20120906,423.2,2,280,
7322014,M,20120211,20130302,1268.1,7,912,
92831965,F,20120213,20130315,609.54,2,195,
21760397,M,20120213,20120213,91.3,1,672,
6029857,F,20120214,20130220,2199.8296,7,3160,
113253449,M,20120216,20121109,527.8,3,300,
49982329,M,20120216,20120824,277.5,2,105,
14755698,F,20120216,20130313,847.75,7,580,
63597366,M,20120221,20130128,2313.5899,13,1089,7
113570367,F,20120220,20120307,1465,2,1340,
113702049,M,20120222,20120824,600.5001,5,225,
6695587,M,20120227,20120405,499.5,4,320,
114200324,M,20120304,20130322,2134,6,1190,
114004211,M,20120304,20121202,1056.6398,7,775,
9203257,M,20120305,20130113,6158.8,6,4025,
114224083,M,20120306,20120324,314.5901,3,120,
114491127,M,20120309,20120309,435.8,2,50,
114636589,M,20120312,20120312,102.35,1,35,
58988407,M,20120313,20120416,344.98,4,240,
114633316,M,20120313,20120313,326.1,4,140,
114755615,M,20120316,20120316,88.65,1,30,
5624023,F,20120315,20130227,2111.4,10,1292,
14692750,M,20120317,20120317,59.8,1,275,
114990716,F,20120319,20120319,101.18,1,55,
114733531,M,20120321,20120625,504.9,3,40,
11921631,M,20120321,20121031,390.8,2,460,
5796335,M,20120322,20120322,129.6,1,180,
6878705,M,20120401,20121211,532.8,4,305,
85109375,M,20120401,20120401,38,1,0,
2775317,M,20120403,20130226,387.1401,3,530,
115426183,unknown,20120404,20130309,971.03,4,145,
115620251,M,20120418,20120418,113.6,1,0,
116289290,unknown,20120501,20121101,188,2,85,
116323422,unknown,20120501,20120501,339,1,172,
85114505,M,20120503,20120519,217.58,2,280,
116150269,M,20120504,20130211,775.54,5,410,
116127603,F,20120515,20130310,291.18,5,105,
116500955,M,20120512,20130309,1734.9402,7,536,612
115728686,unknown,20120517,20120710,35095,8,0,
116896675,M,20120520,20120520,104.76,1,40,
427394,M,20120531,20121216,1705.1,2,695,
7973882,M,20120602,20121127,821.2,6,461,
117178257,M,20120612,20130311,3055.1501,18,270,
117569078,unknown,20120614,20120614,888,1,10,
117665953,unknown,20120616,20120911,235.2,2,55,
117721160,unknown,20120618,20121204,213.88,2,93,
115455041,unknown,20120620,20120620,56,1,50,
84831665,M,20120622,20120622,115.6,1,10,
117858854,unknown,20120622,20120622,126.9,1,35,
117977675,M,20120626,20120626,81.6,1,70,
118345291,unknown,20120705,20120720,249.83,2,85,
63773091,F,20120712,20130326,2149.5998,11,1294,100
119031030,M,20120718,20120718,304.7,2,60,
119246073,M,20120722,20121216,356.7799,4,145,
7470281,M,20120725,20120725,69,1,0,
117037200,M,20120725,20130205,424.9398,4,187,
119477101,unknown,20120727,20130321,3248.38,19,1568,
119524066,unknown,20120730,20120730,2485.85,5,0,
84663895,M,20120730,20130329,1016.56,8,1755,
120120681,M,20120812,20120812,85,1,0,
116824627,F,20120822,20130219,311,3,225,
1942311,F,20120830,20130125,515.64,4,1707,20
121053052,F,20120901,20130327,781.5,6,530,
121104564,F,20120902,20130316,1367.6001,10,764,
121251454,unknown,20120905,20120905,107,1,40,
11854346,M,20120907,20130325,517.0301,3,250,
50321395,M,20120907,20130305,4193.8,4,119,5749
121504389,F,20120911,20130309,2348.6201,12,1362,
121608430,unknown,20120912,20120912,115.7,1,60,
121741344,unknown,20120915,20130319,1336.8499,9,795,
117315159,M,20120918,20130325,1841.1501,8,1019,226
9416859,M,20120918,20130326,2544.7701,11,1785,
122013917,unknown,20120920,20120920,94,1,65,
113701474,M,20120924,20120924,158.7,1,75,
122180914,M,20120923,20120923,75.4,1,95,
122304197,unknown,20120925,20120925,108,1,0,
50112376,M,20120925,20120925,182,1,15,
122448589,unknown,20120928,20120928,321.3,1,105,
119828271,F,20121001,20121122,706.2,3,465,
122642076,unknown,20121003,20121003,849,1,10,
84760900,M,20121009,20130324,446.243413,5,57,200
122940215,F,20121010,20130325,2021.3701,12,1355,
123037063,M,20121012,20130107,382.1,2,265,
123438297,M,20121019,20130214,374.9799,2,145,
123971388,F,20121030,20130329,2455.15,11,1380,
123626021,unknown,20121031,20121031,149.4,1,170,
124173371,M,20121103,20121103,82.9,1,45,
5838044,M,20121104,20121129,372.1,2,312,
124306519,M,20121106,20130307,4958.94,5,2365,
114054707,F,20121106,20121211,242.08,2,48,12
147807,unknown,20121110,20121110,109.1699,1,149,
124536920,unknown,20121110,20121110,212.6,2,80,
124653852,unknown,20121111,20121111,116.9,1,45,
37011491,M,20121113,20130319,1232.3001,8,535,
124542900,unknown,20121112,20121113,105.2,1,80,
124815520,F,20121118,20121212,431.06,2,305,
5337300,M,20121120,20130112,2570.3,14,2480,10625
124879627,unknown,20121119,20121119,243.5,1,200,
8697225,M,20121201,20121201,158.1,1,30,
125818057,F,20121130,20130114,378.28,2,255,
126271571,M,20121209,20130319,1001.26,5,445,
126307581,M,20121209,20121216,208.8,2,125,
126369637,M,20121210,20121210,155,1,55,
126202600,M,20121211,20130331,6194.4003,18,3390,
126823119,M,20121213,20130113,517.6,2,275,
9515157,M,20121216,20121224,473.2,2,387,
127891738,M,20121227,20121227,105.2,1,40,
123923208,M,20121229,20130227,6450.2,5,2055,5280
128197641,M,20121231,20130126,386.5,2,170,
688902,F,20130102,20130123,1953.8,5,19,2011
128411700,M,20130106,20130106,106.8,1,20,
121690980,M,20130115,20130305,1576.5,2,840,
125155942,M,20130115,20130216,198,3,100,
128985634,M,20130117,20130117,49,1,0,
129070710,M,20130119,20130128,525.6,2,520,
129030427,M,20130119,20130317,933.8,7,607,
117532119,M,20130123,20130204,436.6,3,410,
129502170,M,20130126,20130131,5244.8,3,295,
129558193,M,20130129,20130129,121,1,65,
129144564,M,20130127,20130127,654.3,1,0,
129188264,F,20130129,20130129,298.3,1,130,
63471078,M,20130202,20130202,197.4,1,105,
50370712,M,20130204,20130208,512.19,3,330,
129853379,M,20130202,20130203,386.92,2,225,
129944180,unknown,20130205,20130205,201.9,1,105,
130005424,M,20130210,20130210,108.8,1,1,
130110414,M,20130214,20130214,521.5,1,360,
130215543,F,20130218,20130218,244.4,1,105,
130455716,M,20130223,20130223,180.5,1,110,
130538058,M,20130225,20130225,196,1,0,
130791950,F,20130302,20130302,106.5,1,75,
130959068,M,20130306,20130306,207.6,1,66,
130640779,M,20130306,20130307,5698.5,14,58,
131468353,M,20130312,20130312,105.96,1,105,
131700457,M,20130316,20130316,55.05,1,30,
42468824,M,20130321,20130321,85,1,10,
121971249,M,20130320,20130320,319,3,235,
132185674,M,20130325,20130325,590,1,505,
132265916,M,20130327,20130327,123.8,1,60,
14847276,F,20120101,20120413,407.5,5,0,
36368850,M,20120103,20121229,2185.38,8,952,
31808704,M,20120101,20130108,54915.6,219,18930,45440
6033880,M,20120101,20130313,5357.7,25,437,2606
84460834,M,20120102,20130220,2779.4196,14,990,
85593675,F,20120104,20120927,2015.4,3,1622,
8466665,M,20120104,20130227,4298.4,20,3465,
1726893,M,20120104,20130317,6341.81,19,5037,
93939,M,20120104,20130305,1994.64,10,874,
680837,F,20120105,20130308,2564.61,16,1020,470
192745,M,20120105,20120822,3447.22,25,185,8624
84455991,M,20120109,20120320,437.5101,5,330,
9552210,M,20120105,20120508,639.1,2,365,
23668258,F,20120105,20130315,1557.3501,13,635,
814925,M,20120108,20130207,1399.13,9,494,
6435128,M,20120108,20130323,3187.46,23,620,245
3037486,M,20120108,20130316,1968.9,10,5196,
85113477,M,20120113,20120131,168,2,2,
7293503,unknown,20120113,20120113,167.6,1,156,145
85221525,M,20120114,20120615,360.5,4,270,
85613659,M,20120117,20120213,4146,4,390,
50925905,M,20120116,20130308,3213.2099,21,1110,397
7319350,M,20120117,20130319,1862.9398,12,1501,
225418,M,20120118,20130325,1657.8196,9,2350,
91028775,M,20120128,20120128,87.6,1,30,
8400057,M,20120128,20120629,234.5,2,552,
36214670,M,20120131,20130315,2143.87,13,1400,
7025960,M,20120202,20130102,1147.4201,8,725,
62074151,M,20120204,20120204,97.4,1,45,300
5684639,M,20120205,20130330,4823.67,24,2995,1350
8181074,F,20120206,20130326,2745.588574,19,675,2300
5155686,M,20120208,20130221,2083.9801,13,1893,50747
7257995,M,20120207,20120319,229.6,2,145,
20866476,M,20120210,20130207,1537.3801,11,755,600
92887388,M,20120212,20130331,1755.6501,16,867,
69551985,M,20120211,20120211,94.28,1,65,300
29433217,M,20120211,20120211,127.7,1,55,1500
3036701,unknown,20120212,20130302,2764.19,12,2435,
102325252,M,20120213,20120213,117.3,1,100,300
11870948,M,20120214,20120715,358.3,2,490,
63568950,M,20120215,20130103,1134.5999,8,409,
92757253,M,20120214,20120214,93.7001,1,40,
809520,F,20120215,20120215,90.2,1,610,
63489155,F,20120215,20121121,491.05,5,335,
62686487,F,20120217,20120322,365.65,4,2,310
74075941,M,20120217,20130310,2168.0798,11,945,
14886434,F,20120218,20130224,3663.4699,19,207,3543
92783860,M,20120221,20120221,168,1,50,
113475627,F,20120220,20120220,688,1,680,
91023473,M,20120225,20130204,211.2,2,109,
1633346,M,20120227,20120227,104,1,290,
6759162,F,20120229,20130329,2141.38,19,1515,495
6953616,M,20120229,20121022,12049.3401,27,6600,
113754886,M,20120301,20120420,223.2,2,100,
59253394,M,20120303,20120408,558.49,4,0,
14647754,M,20120303,20130321,1758.44,12,631,1255
6187360,unknown,20120303,20120618,135.95,2,153,1198
114095966,M,20120306,20130312,870.5601,8,317,
42463680,M,20120308,20130203,736.89,4,770,
8201885,M,20120310,20130324,1675.05,12,905,
114681925,M,20120312,20120312,699,1,400,
114743016,unknown,20120314,20130124,354.2,3,145,
6328855,F,20120317,20130330,11492.19077,56,4302,1923
84750243,M,20120327,20130204,3091.37,9,1797,
115426399,unknown,20120401,20130112,830,3,0,
115421068,unknown,20120401,20120401,1099,1,72,
63662161,M,20120408,20120421,216.2,2,20,
73831002,M,20120412,20130205,1343.72,6,780,
115760476,unknown,20120413,20120526,212.5,2,90,
115666008,F,20120412,20120424,201.95,2,220,
1819854,M,20120417,20120613,1046.4,3,946,
115952797,unknown,20120419,20130328,2491.6801,13,1240,
114716103,M,20120420,20121231,810.1,5,295,
115002706,unknown,20120424,20130328,821.82,4,662,
116116468,F,20120427,20121025,410.64,4,3,
115939464,unknown,20120501,20120527,245.1,2,218,
116342952,unknown,20120502,20120502,55.8,1,50,
116393333,unknown,20120503,20121006,166,2,10,
85231889,F,20120505,20130302,4952.9103,19,1900,20
116297451,M,20120508,20120508,149,1,110,
116554691,M,20120508,20120508,199,1,0,
14755023,F,20120508,20121231,634.8,6,442,
116750154,M,20120515,20121204,1272.6,5,30,
115813619,F,20120515,20130326,11510.04206,21,849,16905
116845115,unknown,20120518,20120518,125.7,1,120,
116872065,unknown,20120519,20120802,599.8,5,215,
117137118,F,20120529,20121122,760.96,4,440,
116676265,F,20120602,20130101,1502.2397,10,1008,
8136950,M,20120603,20130326,5654.0399,18,4784,840
117184620,unknown,20120607,20130329,3633.791822,21,273,3250
117481698,F,20120610,20121012,865.1801,6,384,
117477157,M,20120613,20120613,98.5,1,0,
117660048,M,20120616,20130204,385.8001,2,240,
85152325,M,20120618,20130323,689.9,4,395,
117789854,M,20120620,20120620,380,1,0,
117301581,unknown,20120626,20120703,256.5,2,115,
117969007,M,20120626,20120626,123.3,1,55,
117689725,M,20120626,20130302,4294.87,11,970,10350
118113362,M,20120630,20121010,448,3,350,
118363113,unknown,20120706,20120706,194.2,1,105,
117861961,unknown,20120707,20130321,2378.75,21,796,48
118666796,unknown,20120711,20120712,50.5,1,25,
119235583,M,20120722,20120722,105.8001,1,74,
119327372,unknown,20120724,20130319,313.1,3,70,
119668219,unknown,20120731,20130222,1690.15,7,1515,
119909656,unknown,20120806,20120806,96,1,0,
120131486,unknown,20120812,20130306,844.2,5,490,
120033302,F,20120812,20120812,63,1,31,
120208008,unknown,20120813,20120813,139,1,135,
115784884,M,20120815,20120815,55,1,50,
5713076,F,20120819,20120825,479.3202,3,458,
120763464,M,20120825,20120825,2858,1,422,
5605617,M,20120830,20120830,104.6,1,70,
120988984,M,20120830,20130312,1349.3,11,800,
121018387,unknown,20120831,20120831,183.3,1,95,
121169225,unknown,20120903,20130109,548.5,4,160,
121202301,unknown,20120904,20120904,43,1,0,
121112505,M,20120907,20121208,671.1,5,450,
1962312,M,20120907,20121026,579.74,2,645,
121492506,unknown,20120910,20120910,111.2,1,95,
36403542,M,20120911,20120911,201.28,1,180,
121386062,unknown,20120913,20120915,223.55,2,120,
7456067,M,20120924,20120925,138,2,0,
6271264,M,20120924,20130107,715.56,4,435,
122381387,unknown,20120927,20130323,2154.18,10,1155,
121353104,F,20120930,20130219,1751.9,7,290,
472396,M,20121002,20121002,112.4,1,90,
122700966,unknown,20121005,20121009,742.6,2,95,
122425730,F,20121010,20121010,102.3,1,30,
122954829,M,20121012,20121012,88.36,1,20,
122727819,M,20121011,20121011,118,1,65,
122059795,unknown,20121016,20121018,437.89,2,315,
120399159,M,20121017,20121221,443.1,2,45,
123835619,M,20121028,20121028,228.6,1,80,
50317439,M,20121104,20121130,209.0001,2,279,
124109786,M,20121107,20130328,212,2,160,
123707705,unknown,20121111,20121111,157.4,1,45,
1994904,M,20121112,20130309,320.9,3,290,
119185592,unknown,20121115,20121115,53.9,1,45,
124815712,unknown,20121118,20121118,72.68,1,70,
125114013,F,20121118,20121118,598,1,100,
125150674,unknown,20121119,20130119,812.83,4,424,
125192936,unknown,20121120,20121120,210.4001,1,150,
125424756,M,20121124,20121124,134.5,1,125,
125427988,M,20121124,20121208,296.5498,2,215,
123887585,unknown,20121128,20121128,354,1,300,
113823837,M,20121129,20121129,289,1,140,
125742203,M,20121129,20121129,514.5,1,505,
5199878,M,20121205,20121205,100.75,1,155,
126049791,unknown,20121205,20121205,213.8,1,155,
6762,M,20121208,20130114,276.7,2,170,
5982257,M,20121211,20130221,332.35,3,220,
126754435,M,20121212,20121212,102.7,1,35,
36049052,M,20121215,20130330,1114.7,5,750,
117254543,M,20121217,20121217,181.6,1,100,
127028757,M,20121216,20130117,282.5106,2,120,
7024606,F,20121216,20121216,199.8,1,114,
5953307,F,20121218,20130323,1347.48,6,617,
127043507,M,20121219,20121219,109,1,14,
14797324,M,20121223,20121223,104.2,1,265,
50202041,M,20121224,20121224,220,1,10,
127224562,M,20121225,20121225,1477,1,990,
116159910,unknown,20121225,20121225,189.92,1,110,
126370252,M,20121226,20121226,59.5,1,60,
7197769,M,20121229,20121229,594.2,1,810,
128147074,M,20121230,20130107,206.4,2,115,
128208325,M,20130103,20130103,179.78,1,140,
91320701,F,20130101,20130101,112.88,1,35,
35897729,M,20130104,20130104,214.59,1,240,
128406292,M,20130105,20130105,67.6,1,60,
128813059,M,20130114,20130114,336,2,350,
129012368,M,20130118,20130325,1935,2,880,
128991632,M,20130118,20130118,198,1,90,
7620,M,20130117,20130117,134.9,1,165,
129105870,M,20130119,20130119,152,1,120,
129087087,M,20130119,20130119,218,1,0,
127887509,M,20130126,20130222,282.7,2,84,
122324401,unknown,20130127,20130325,1358.8,5,995,
129485727,F,20130126,20130126,126.4,1,100,
129590491,M,20130129,20130129,108.7,1,95,
8139336,M,20130130,20130322,330,2,320,
73900066,M,20130204,20130204,519.2,1,510,
129393586,M,20130227,20130227,100,1,90,
130445414,unknown,20130308,20130317,310.39,2,145,
5793974,M,20130310,20130310,144.38,1,90,
131510878,M,20130312,20130312,394.69,1,385,
131608657,M,20130314,20130314,45,1,0,
131857777,M,20130319,20130319,100.5,1,40,
114950754,M,20130319,20130319,102.6,1,30,
131702014,M,20130320,20130320,107.7,1,55,
132278075,M,20130327,20130328,527,1,180,
132297673,M,20130329,20130329,256.29,1,105,
125062109,unknown,20130329,20130329,118.8,1,20,
10072026,M,20120102,20130331,7772.6498,44,4990,
50242523,F,20120103,20130222,2747.0899,17,394,1990
7867515,M,20120102,20130325,969.887026,8,103,3315
8921443,M,20120103,20120701,376.6,2,510,
85526270,M,20120103,20120317,165.5,2,15,
6426073,F,20120104,20121114,2101.91,4,172,
63608865,M,20120104,20120104,164.57,1,170,
8977276,M,20120105,20121208,1686.86,16,225,2070
85646662,M,20120106,20120106,104.6,1,80,
6328270,F,20120105,20130326,6007.5901,15,1845,
86038130,M,20120107,20120107,23960,1,967,
36105114,F,20120107,20130222,2783.75,19,377,5723
9654565,M,20120109,20130226,2616.79,15,546,1140
5662848,M,20120110,20130217,1554.15,10,913,
5058033,M,20120110,20130303,8406.9,34,5547,2335
50269779,M,20120115,20120511,377.7,2,1803,
54576416,M,20120116,20120116,97.2,1,100,460
55783758,M,20120116,20120116,1174.86,1,385,
85317795,M,20120116,20130222,6505.89,25,3260,
62471964,M,20120128,20130225,130.9,2,58,307
7611133,M,20120128,20130326,2727.4003,22,1081,540
91067142,M,20120130,20120205,180.4,2,165,
91042853,M,20120131,20130317,6338.7801,23,4010,
91100047,F,20120130,20120506,561.89,3,414,14
5062236,M,20120131,20121227,20057.44,6,1365,
5069598,F,20120202,20121022,2126.0502,14,1831,
7208074,F,20120202,20130217,1503.18,9,1075,
91188970,M,20120207,20120229,405.8,2,315,
91131971,M,20120202,20120305,316.65,4,170,
7153343,F,20120202,20130131,1733.06,4,1160,
9239488,M,20120204,20120204,112,1,110,
91185879,M,20120204,20120315,237.85,3,30,
53311812,M,20120205,20120205,194.7,1,25,600
74078928,M,20120206,20130301,1539.5398,16,1353,
8097120,M,20120209,20120223,321.4,2,300,
92770455,M,20120209,20130220,503.3,5,270,
6299172,M,20120213,20120213,90,1,300,
85141158,M,20120214,20130311,4892.28,18,3215,
72634474,M,20120214,20120214,91.5,1,0,300
8751883,F,20120216,20130319,171.6,4,598,59
113355609,F,20120217,20130330,3638.62,24,428,2245
12567856,F,20120223,20130126,438.3,4,383,2560
91171868,F,20120227,20120715,226.6,2,140,
113960085,M,20120227,20121203,275.7,2,265,
114039894,M,20120229,20120229,162.9,1,145,
7290465,unknown,20120305,20130315,9058.34,13,7943,
49834041,M,20120304,20120705,354.03,3,265,
1814683,M,20120305,20130330,3575.88,12,1542,2535
9115562,F,20120309,20130329,3480.986993,11,1197,120
114510900,M,20120310,20120418,109.3,2,65,
5611492,M,20120312,20130326,1039.8,3,315,
114675059,M,20120312,20120418,343.16,2,170,
5830085,M,20120313,20130319,1092.51,11,709,
476612,M,20120316,20120729,222.98,2,119,
74127816,M,20120319,20120319,89,1,85,
84824564,M,20120322,20130128,1986.24,10,962,
115504011,F,20120404,20120404,112.71,1,60,
7240466,F,20120407,20120512,232.55,2,85,
115670634,unknown,20120410,20120421,81.8,2,10,
115895978,unknown,20120417,20120705,90,2,74,
75016,M,20120427,20120427,101.39,1,349,
84905313,M,20120423,20120423,76,1,10,
7381462,M,20120429,20130317,13124.8802,29,7825,
5728830,M,20120505,20130323,560.1,5,275,
116455579,unknown,20120506,20121207,657.96,3,425,
85362590,M,20120510,20120616,219.1,3,165,
115798523,unknown,20120509,20130330,7346.784187,48,2923,1480
10932480,M,20120510,20130329,2194.9,10,593,1800
116654705,M,20120511,20120818,294.8,3,185,
63562118,F,20120516,20120909,857.8499,5,535,
116798913,M,20120516,20120516,115,1,0,
116845804,unknown,20120518,20120518,127.8,1,15,
116868640,M,20120519,20120716,782.7198,6,305,
116177960,F,20120521,20130325,526.08,5,430,
116533368,M,20120521,20120521,106.8,1,105,90
2006594,F,20120521,20130101,3574.3,5,3747,3011
84384855,M,20120523,20120523,107.2,1,63,
117092798,M,20120527,20120527,299,1,0,
117248455,F,20120604,20130326,4993.18,28,2960,
5113911,unknown,20120605,20130329,1744.7,5,225,270
7437564,F,20120605,20130124,501.44,2,866,
55786813,M,20120611,20130123,1810.65,7,1063,12
117597803,M,20120614,20130306,2698.9399,15,190,900
117597536,M,20120614,20120614,699,1,0,
117692338,unknown,20120617,20120617,127.3,1,115,
35936350,F,20120620,20121228,1256.68,5,674,540
117889857,F,20120624,20130328,3433.2398,17,1327,41
117908403,unknown,20120624,20120624,36,1,45,
117045382,M,20120703,20120810,319.5998,3,55,
118343939,unknown,20120705,20120725,102.5,2,60,
118595851,unknown,20120709,20120722,3359,2,0,
118652845,M,20120711,20120730,205.96,2,85,
116973912,M,20120719,20120719,69,1,0,
5959235,M,20120723,20120723,220.61,1,718,
119391160,M,20120726,20130305,391.78,3,200,
119615665,unknown,20120730,20120730,80.7999,1,0,
116794845,unknown,20120801,20130108,3568.1903,14,2425,
118878518,M,20120803,20130206,170.3,2,35,
10068199,F,20120805,20130318,1181.52,7,1125,
84929592,F,20120805,20121209,414.9,3,395,
120216881,M,20120813,20120813,108,1,49,
6023072,M,20120814,20130327,4069.7101,17,2655,
